OperationID,Component name,CorrectDetectedFacesMetric,Detected Faces,ImageFormatMetric,ImageNumberOfFacesMetric,ImageNumberOfPixelsMetric,ImageSizeMetric,Input name,Response time (in SECONDS)
647,GMS Face API with allLandmarks accurateMode,0,4,jpg,6,127100,22770,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_630.jpg,1.619410956
648,GMS Face API with allLandmarks accurateMode,0,2,jpg,3,153450,23350,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3541.jpg,1.013032199
649,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,160650,15248,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2390.jpg,1.296108653
650,GMS Face API with allLandmarks accurateMode,0,1,jpg,2,138150,23345,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_150.jpg,1.05090798
651,GMS Face API with allLandmarks accurateMode,0,4,jpg,5,152550,25200,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_1231.jpg,1.619868762
652,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,162450,42852,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_710.jpg,1.257164658
653,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,144000,14803,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_591.jpg,0.781474133
654,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,156252,16845,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_725.jpg,0.956294828
655,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,129600,16990,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_820.jpg,0.877369144
656,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,129970,18350,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_568.jpg,1.635373111
657,GMS Face API with allLandmarks accurateMode,0,2,jpg,3,153450,17742,/storage/sdcard0/FDDB-folds-01/2002_08_22_big_img_853.jpg,1.301815962
658,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,151650,11781,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_648.jpg,0.722569815
659,GMS Face API with allLandmarks accurateMode,0,3,jpg,7,134251,29054,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_528.jpg,1.97952083
660,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,166950,13372,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_888.jpg,0.700015261
661,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,160200,16932,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18201.jpg,1.280848467
662,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,184050,17279,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_965.jpg,1.37796429
663,GMS Face API with allLandmarks accurateMode,0,3,jpg,5,121770,23452,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_660.jpg,1.422249352
664,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,136496,19984,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_517.jpg,0.676575613
665,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,140850,11309,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_406.jpg,0.879414009
666,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,159750,23009,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18433.jpg,0.921135358
667,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,135450,18749,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1630.jpg,0.864642148
668,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,128700,13587,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2717.jpg,0.63033725
669,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,146374,22752,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_470.jpg,1.353975279
670,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,124373,20257,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_633.jpg,0.986754159
671,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,133650,10434,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_915.jpg,0.812543873
672,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,134251,23638,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_893.jpg,1.199267512
673,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,136945,20658,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_644.jpg,0.729955744
674,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,140537,24215,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_529.jpg,1.163406075
675,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,165150,19452,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_668.jpg,0.859331604
676,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,157500,20811,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1871.jpg,1.544971768
677,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,154350,14459,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_192.jpg,0.767739967
678,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,125550,14570,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_961.jpg,0.908499923
679,GMS Face API with allLandmarks accurateMode,0,2,jpg,4,176400,31606,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_738.jpg,1.226674804
680,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,162900,19631,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_382.jpg,0.692049442
681,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,167850,16812,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_298.jpg,0.781718297
682,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,126280,23646,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_608.jpg,0.777567526
683,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,139950,19281,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_514.jpg,0.909751258
684,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,161100,33602,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_183.jpg,1.069555928
685,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,126381,21779,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_536.jpg,0.861803755
686,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,185400,24807,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_478.jpg,1.269067602
687,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,120600,11317,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2997.jpg,0.550556995
688,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,156600,16335,/storage/sdcard0/FDDB-folds-01/2002_09_02_big_img_15380.jpg,0.93773844
689,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,162000,20413,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1153.jpg,0.841904471
690,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,183600,15491,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_967.jpg,1.447733862
691,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,123924,17101,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_711.jpg,0.835403631
692,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,147600,14082,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_664.jpg,0.665710362
693,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,148420,19663,/storage/sdcard0/FDDB-folds-01/2003_01_01_big_img_326.jpg,0.788737982
694,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,155250,22776,/storage/sdcard0/FDDB-folds-01/2002_08_24_big_img_775.jpg,0.786235312
695,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,147150,12050,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_961.jpg,0.729314817
696,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,130500,16894,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_77.jpg,0.861803754
697,GMS Face API with allLandmarks accurateMode,0,2,jpg,3,149400,15118,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_296.jpg,1.475751564
698,GMS Face API with allLandmarks accurateMode,0,4,jpg,4,139950,23539,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_905.jpg,1.980161758
699,GMS Face API with allLandmarks accurateMode,0,1,jpg,3,179550,17478,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_284.jpg,1.037356936
700,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,113850,17906,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_887.jpg,0.452006714
701,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,135900,26355,/storage/sdcard0/FDDB-folds-01/2002_08_24_big_img_849.jpg,2.351258965
702,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,127516,14193,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_345.jpg,0.637509538
703,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,144450,23059,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_419.jpg,2.39514726
704,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,161100,22634,/storage/sdcard0/FDDB-folds-01/2002_08_01_big_img_1347.jpg,0.85493667
705,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,168300,20517,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3670.jpg,0.976377233
706,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,148500,15872,/storage/sdcard0/FDDB-folds-01/2002_07_21_big_img_479.jpg,0.757759804
707,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,116100,20378,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_913.jpg,1.547077675
708,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,138150,22632,/storage/sdcard0/FDDB-folds-01/2002_09_02_big_img_15828.jpg,0.892659851
709,GMS Face API with allLandmarks accurateMode,0,0,jpg,1,148950,15102,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18194.jpg,0.756996794
710,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,134251,14687,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_471.jpg,0.927392034
711,GMS Face API with allLandmarks accurateMode,0,1,jpg,4,151650,20052,/storage/sdcard0/FDDB-folds-01/2002_08_22_big_img_734.jpg,0.918968411
712,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,161550,8788,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_586.jpg,0.932488936
713,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,149850,21613,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_454.jpg,0.816694643
714,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,133353,25798,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_47.jpg,0.510239584
715,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,166130,23749,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_381.jpg,0.879536089
716,GMS Face API with allLandmarks accurateMode,0,3,jpg,5,160650,31476,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_733.jpg,1.625545553
717,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,136496,24815,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_327.jpg,1.096535939
718,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,134251,16075,/storage/sdcard0/FDDB-folds-01/2002_07_21_big_img_96.jpg,0.705569967
719,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,153450,16130,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2680.jpg,0.79255303
720,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,140850,10752,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_919.jpg,0.978635739
721,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,155700,21317,/storage/sdcard0/FDDB-folds-01/2002_07_21_big_img_158.jpg,1.241141462
722,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,136800,14694,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_801.jpg,0.870837783
723,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,172350,17436,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_567.jpg,2.143567832
724,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,168750,15944,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_804.jpg,0.763924921
725,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,155250,21027,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_690.jpg,1.800793529
726,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,126690,16926,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_576.jpg,0.835403631
727,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,202500,20667,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_335.jpg,1.006287197
728,GMS Face API with allLandmarks accurateMode,0,4,jpg,6,120130,19630,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_390.jpg,1.597863575
729,GMS Face API with allLandmarks accurateMode,0,1,jpg,6,201600,30858,/storage/sdcard0/FDDB-folds-01/2002_08_11_big_img_258.jpg,1.05087746
730,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,161550,21005,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_917.jpg,0.71710667
731,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,163800,26054,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_525.jpg,1.302975735
732,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,127100,15043,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_505.jpg,0.583763162
733,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,144000,14309,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_886.jpg,0.713230581
734,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,110290,14121,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_640.jpg,0.686708379
735,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,102250,14241,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_642.jpg,0.777292843
736,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,170550,21406,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_844.jpg,1.066748053
737,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,195750,17680,/storage/sdcard0/FDDB-folds-01/2002_08_04_big_img_571.jpg,0.798596063
738,GMS Face API with allLandmarks accurateMode,0,3,jpg,2,178200,19501,/storage/sdcard0/FDDB-folds-01/2002_08_29_big_img_18702.jpg,1.56557302
739,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,162900,16263,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_240.jpg,0.994658935
740,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,141300,29622,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_553.jpg,1.579032505
741,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,136800,17380,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_354.jpg,0.64593316
742,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,143100,18182,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_17.jpg,1.539539144
743,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,102250,14164,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_782.jpg,1.00158706
744,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,160200,19570,/storage/sdcard0/FDDB-folds-01/2002_07_27_big_img_382.jpg,0.926537462
745,GMS Face API with allLandmarks accurateMode,0,2,jpg,5,152550,19039,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_970.jpg,1.227315733
746,GMS Face API with allLandmarks accurateMode,0,1,jpg,2,131400,12271,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_70.jpg,0.725774455
747,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,106749,11807,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_625.jpg,0.680299098
748,GMS Face API with allLandmarks accurateMode,0,0,jpg,1,191700,32834,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_341.jpg,0.948451091
749,GMS Face API with allLandmarks accurateMode,0,3,jpg,4,148500,30329,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_188.jpg,1.608240501
750,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,155700,23245,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_405.jpg,0.726781627
751,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,161550,25489,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_37.jpg,0.850144972
752,GMS Face API with allLandmarks accurateMode,0,2,jpg,3,130210,19106,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_748.jpg,0.914481917
753,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,149400,14738,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_399.jpg,0.65646269
754,GMS Face API with allLandmarks accurateMode,0,2,jpg,3,136350,27984,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_844.jpg,1.219319395
755,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,146250,26943,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_340.jpg,1.639920647
756,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,104960,15075,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_815.jpg,0.744117198
757,GMS Face API with allLandmarks accurateMode,0,3,jpg,10,156600,25586,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_5.jpg,1.582572867
758,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,123750,13107,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_158.jpg,0.945215932
759,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,133200,21009,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_95.jpg,0.693178696
760,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,131850,11326,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_1297.jpg,0.851152145
761,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,127920,14563,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_508.jpg,0.850572256
762,GMS Face API with allLandmarks accurateMode,0,3,jpg,3,131850,22780,/storage/sdcard0/FDDB-folds-01/2002_09_01_big_img_16680.jpg,2.14509385
763,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,133250,18011,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_338.jpg,0.81718297
764,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,161550,20608,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_517.jpg,1.006043032
765,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,156600,17054,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_626.jpg,1.160415077
766,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,122400,11015,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_3024.jpg,0.839188158
767,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,148500,23696,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_499.jpg,0.9607508
768,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,150300,17588,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_387.jpg,1.118632687
769,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,150750,16623,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_18025.jpg,1.450633298
770,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,134251,14295,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_520.jpg,0.577048679
771,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,111657,20913,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_576.jpg,0.938898216
772,GMS Face API with allLandmarks accurateMode,0,2,jpg,3,171000,19443,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_121.jpg,1.095772927
773,GMS Face API with allLandmarks accurateMode,0,2,jpg,4,142200,21284,/storage/sdcard0/FDDB-folds-01/2002_08_25_big_img_703.jpg,1.02774302
774,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,153450,20008,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_615.jpg,0.592125744
775,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,166500,20840,/storage/sdcard0/FDDB-folds-01/2002_08_17_big_img_434.jpg,0.902334808
776,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,146250,16226,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_677.jpg,1.15080116
777,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,186750,23692,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_276.jpg,0.940241111
778,GMS Face API with allLandmarks accurateMode,0,2,jpg,1,132750,30088,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3672.jpg,1.104471234
779,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,132750,19542,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_700.jpg,0.986204793
780,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,134251,17412,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_277.jpg,0.658263392
781,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,113570,14758,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_220.jpg,0.86317717
782,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,146823,18252,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_232.jpg,0.977201282
783,GMS Face API with allLandmarks accurateMode,0,2,jpg,2,151650,21727,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_17422.jpg,1.546436747
784,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,154350,16075,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_508.jpg,0.74417824
785,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,123750,16166,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_681.jpg,0.631741187
786,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,102910,12766,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_638.jpg,0.817182969
787,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,149850,17985,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18408.jpg,0.827681978
788,GMS Face API with allLandmarks accurateMode,0,1,jpg,1,110290,14032,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_533.jpg,0.665710363
